"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x1009349732903411713",2018-06-20 08:18:23,"x590041552","MSHMello","RT @DrMattKearney: Looking fwd to speaking to students at @ThistleyHough Academy today to mark #NHS70 birthday. Will talk about what I do i…","Twitter for iPhone",,,,FALSE,TRUE,0,2,"NHS70",,,,,,,,,,,,,"x2805803625 1159523330","DrMattKearney ThistleyHough","en",,,"x1009336585647779841","Looking fwd to speaking to students at @ThistleyHough Academy today to mark #NHS70 birthday. Will talk about what I do in General Practice &amp; CVD Prevention and career opportunities, hoping to inspire next generation of NHS staff! @NHSEngland @PHE_uk @speakrs4schools @rcgp https://t.co/VQTK00la17",,,,,,,,,
"x1009349527743197185",2018-06-20 08:17:34,"x2436824828","UCLPsychiatry","RT @DrAPitman: Look out for Katherine Henson @PHE_uk presenting our analysis of English #cancer registries to investigate risk of #suicide…","Twitter for Android",,,,FALSE,TRUE,0,5,"cancer suicide",,,,,,,,,,,,,"x4844910083 41822696","DrAPitman PHE_uk","en",,,"x1009315643156549632","Look out for Katherine Henson @PHE_uk presenting our analysis of English #cancer registries to investigate risk of #suicide after a cancer diagnosis https://t.co/ALL6KJo7z7",,,,,,,,,
"x1009349482339880960",2018-06-20 08:17:24,"x2645511080","Kings_SPHES","RT @MartinG0714: @PHE_uk @Kings_SPHES Effective sickle cell disease screening in England, new evaluation data.
Evaluation of newborn sickle…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x807995412405698560 41822696 2645511080","MartinG0714 PHE_uk Kings_SPHES","en",,,"x1009136721580249088","@PHE_uk @Kings_SPHES Effective sickle cell disease screening in England, new evaluation data.
Evaluation of newborn sickle cell screening programme in England: 2010–2016 https://t.co/SUL2908Bbq",,,,,,,,,
"x1009348976896815104",2018-06-20 08:15:23,"x964262696517545984","Naomilove0161","@MamaMeiBlog @PHE_uk @Stylish_Mum @BloggerUpNorth @EvokeMG @MEI_Ltd @SophieMeiLan @SophieMei Yes please","Twitter Lite","x1009327290164051968","x1409980932","MamaMeiBlog",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1409980932 41822696 906248675311149057 293230390 725639634508746752 94876449 466707359 23588561","MamaMeiBlog PHE_uk Stylish_Mum BloggerUpNorth EvokeMG MEI_Ltd SophieMeiLan SophieMei","en",,,,,,,,,,,,,
"x1009348106356514817",2018-06-20 08:11:55,"x1403656778","bahutrustuk","RT @HallGreenConst: Really excited about this , @bahutrustuk is one of our critical partners in reducing community violence in Sparkbrook,…","Twitter for iPhone",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x1007243957007536128 1403656778","HallGreenConst bahutrustuk","en",,,"x1009323027300061184","Really excited about this , @bahutrustuk is one of our critical partners in reducing community violence in Sparkbrook, we have a shared long term vision with other partners inc @PHE_uk @CrimestoppersUK @BhamCityCouncil @TellMamaUK @educationgovuk and local partners &amp; community https://t.co/9mGSnyf73s",,,,,,,,,
"x1009347750054563840",2018-06-20 08:10:31,"x826752404","BrianM1965","RT @bront69: #scris team all set for @PHE_uk cancer data outcomes conference, Manchester. Come and see us at poster 29 to learn about cance…","Twitter for iPhone",,,,FALSE,TRUE,0,3,"scris",,,,,,,,,,,,,"x802154763496341504 41822696","bront69 PHE_uk","en",,,"x1009347490431361025","#scris team all set for @PHE_uk cancer data outcomes conference, Manchester. Come and see us at poster 29 to learn about cancer data innovation in Scotland @IHDPscot @NHSNSS https://t.co/Too3ndiSLI",,,,,,,,,
"x1009347490431361025",2018-06-20 08:09:29,"x802154763496341504","bront69","#scris team all set for @PHE_uk cancer data outcomes conference, Manchester. Come and see us at poster 29 to learn about cancer data innovation in Scotland @IHDPscot @NHSNSS https://t.co/Too3ndiSLI","Twitter for Android",,,,FALSE,FALSE,11,3,"scris",,,,,"http://pbs.twimg.com/media/DgHsLLFWAAAeVOj.jpg","https://t.co/Too3ndiSLI","https://twitter.com/bront69/status/1009347490431361025/photo/1","photo","http://pbs.twimg.com/media/DgHsLLFWAAAeVOj.jpg","https://t.co/Too3ndiSLI","https://twitter.com/bront69/status/1009347490431361025/photo/1",,"x41822696 4170091167 472091206","PHE_uk IHDPscot NHSNSS","en",,,,,,,,,,,,,
"x1009346835478171648",2018-06-20 08:06:52,"x399968962","EmilyWighton","RT @gulroot11: Here’s a good read for pharmacy teams, HLP leads, LPCs, LPNs-latest edition of PHE HLP newsletter https://t.co/LdQ1vdU4Y6 @P…","Twitter for iPhone",,,,FALSE,TRUE,0,18,,,"bit.ly/2yqfjws","https://t.co/LdQ1vdU4Y6","https://bit.ly/2yqfjws",,,,,,,,,"x2737054210","gulroot11","en",,,"x1009082878188310528","Here’s a good read for pharmacy teams, HLP leads, LPCs, LPNs-latest edition of PHE HLP newsletter https://t.co/LdQ1vdU4Y6 @PHE_uk",,,,,,,,,
"x1009346591734554624",2018-06-20 08:05:54,"x901063905514061824","Colette_lis","RT @ali_pals: The contribution of libraries in communities #wellbeing - great poster @DeBrun :) @CILIPinfo @PHE_uk @NHS_HealthEdEng #eviden…","Twitter for iPhone",,,,FALSE,TRUE,0,14,"wellbeing",,,,,,,,,,,,,"x304450404 20512162 61518146 41822696 637008966","ali_pals DeBrun CILIPinfo PHE_uk NHS_HealthEdEng","en",,,"x1009000869638098949","The contribution of libraries in communities #wellbeing - great poster @DeBrun :) @CILIPinfo @PHE_uk @NHS_HealthEdEng #evidencelive https://t.co/PdxrOwpHf2",,,,,,,,,
"x1009346316617568256",2018-06-20 08:04:49,"x1065317454","ADPHUK","Indeed - really useful report written by @JanetAth - we and @PHE_uk are using it as basis for support plans for our members and Associates. https://t.co/KuUjzuBWKZ","Twitter for iPad",,,,TRUE,FALSE,5,3,,,"twitter.com/weirb4/status/…","https://t.co/KuUjzuBWKZ","https://twitter.com/weirb4/status/1009344035557953536",,,,,,,,,"x294254142 41822696","JanetAth PHE_uk","en","x1009344035557953536","Interesting report highlighting the importance of programmes to support those considering DsPH posts, such as this https://t.co/52xumQSCSo  
PHE / ADPH Summary Report: Development Needs of Recently Appointed Directors of Public Health via @ADPHUK https://t.co/wCjA3wilJo",,,,,,,,,,,
"x1009346195351916544",2018-06-20 08:04:20,"x2771158436","vidamthamilton","RT @PHE_uk: #HPV vaccine reduces cancer-causing infection by 86 per cent: https://t.co/ktVmYbe34x","Twitter for iPhone",,,,FALSE,TRUE,0,146,"HPV",,"bit.ly/2MD6zG7","https://t.co/ktVmYbe34x","http://bit.ly/2MD6zG7",,,,,,,,,"x41822696","PHE_uk","en",,,"x1008736879037042689","#HPV vaccine reduces cancer-causing infection by 86 per cent: https://t.co/ktVmYbe34x",,,,,,,,,
"x1009346162124574726",2018-06-20 08:04:12,"x3328130733","EleHrwch","RT @useMYdata: Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improv…","Twitter for iPhone",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x758582269795823616 758582269795823616 927482708 848989270706724865","useMYdata useMYdata Cancer52org Patient_Data","en",,,"x1009338813405990913","Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improve patient care - #datasavelives @PHE_uk #CSDOC2018 https://t.co/e2J7mgrd0s",,,,,,,,,
"x1009345710381203458",2018-06-20 08:02:24,"x20371067","Em_Lavelle","@dijupp @PHE_uk @georgiapapacle @PancreaticCanUK @BBCBreakfast Hi Diana! I’m good thanks :) Hope all is good with you. Great that you were on breakfast this morning! Will keep an eye out for the presentation","Twitter for iPhone","x1009335378707394560","x29426084","dijupp",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x29426084 41822696 3074929577 139992243 143415291","dijupp PHE_uk georgiapapacle PancreaticCanUK BBCBreakfast","en",,,,,,,,,,,,,
"x1009345619054546944",2018-06-20 08:02:02,"x998979929952931840","JillaNlc","RT @gulpNOW: New @PHE_uk report recommends plain milk and water, as new data shows #sugarydrinks are fuelling excess #sugar consumption in…","Twitter for Android",,,,FALSE,TRUE,0,12,"sugarydrinks sugar",,,,,,,,,,,,,"x2723664758 41822696","gulpNOW PHE_uk","en",,,"x1009034361004535809","New @PHE_uk report recommends plain milk and water, as new data shows #sugarydrinks are fuelling excess #sugar consumption in young children, #obesity and #dentaldecay

Only milk and water please. Be kind to my teeth! 🥤🥛

#KindToTeeth
#GiveUpLovingPop https://t.co/yaDkcqz8XJ",,,,,,,,,
"x1009345260047294465",2018-06-20 08:00:37,"x17500885","RachaelBrannan","RT @PHE_uk: Our Cancer Services, Data and Outcomes Conference starts today in Manchester. The conference will explore how data is being use…","Twitter for iPhone",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009328493472239621","Our Cancer Services, Data and Outcomes Conference starts today in Manchester. The conference will explore how data is being used to prevent, diagnose and help treat people with cancer #CSDOC2018",,,,,,,,,
"x1009345251549614082",2018-06-20 08:00:35,"x1179578532","UniMancVenue","A warm welcome to delegates attending the Cancer Services, Data and Outcomes Conference @PHE_uk  taking place in our Renold building today and tomorrow. We hope you have a great conference here @UniMancVenue https://t.co/e2hOOKmXy8","Hootsuite Inc.",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DgHqKCBW4AAg0sy.jpg","https://t.co/e2hOOKmXy8","https://twitter.com/UniMancVenue/status/1009345251549614082/photo/1","photo","http://pbs.twimg.com/media/DgHqKCBW4AAg0sy.jpg","https://t.co/e2hOOKmXy8","https://twitter.com/UniMancVenue/status/1009345251549614082/photo/1",,"x41822696 1179578532","PHE_uk UniMancVenue","en",,,,,,,,,,,,,
"x1009345210952929280",2018-06-20 08:00:25,"x1537013940","bcpcic","RT @PHE_uk: We've published work, worklessness and health infographic slide sets for every county and unitary authority in England ▶️ https…","Twitter for iPhone",,,,FALSE,TRUE,0,45,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009142079879024640","We've published work, worklessness and health infographic slide sets for every county and unitary authority in England ▶️ https://t.co/GadN33DXVy  #LocalGov #HealthData https://t.co/ptiTPQAGJg",,,,,,,,,
"x1009344649373405184",2018-06-20 07:58:11,"x17500885","RachaelBrannan","RT @bR1GhTLiGhT: Early start for the @bR1GhTLiGhT team. Excited to be presenting new data @PHE_uk conference from our @UCL_BSH collaboratio…","Twitter for iPhone",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x1430272416 1430272416 41822696 335328702","bR1GhTLiGhT bR1GhTLiGhT PHE_uk UCL_BSH","en",,,"x1009323341482741760","Early start for the @bR1GhTLiGhT team. Excited to be presenting new data @PHE_uk conference from our @UCL_BSH collaboration. Come see us 11.30 https://t.co/eO50K0EXhy",,,,,,,,,
"x1009344244019064833",2018-06-20 07:56:35,"x3115185963","DBHLib","RT @PHE_uk: Including dementia in the #NHSHealthCheck will alert millions to lifestyle changes they can make to help prevent this devastati…","Twitter for iPhone",,,,FALSE,TRUE,0,35,"NHSHealthCheck",,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1007914365142601728","Including dementia in the #NHSHealthCheck will alert millions to lifestyle changes they can make to help prevent this devastating condition. Learn more here: https://t.co/IR6bMR1Wcp",,,,,,,,,
"x1009344224670691328",2018-06-20 07:56:30,"x3094149653","HelgaLaszlo","Last rehearsal before presenting outcomes of a survey led by @UCL_BSH on GP acceptability of FIT stool test to triage patients with suspected #bowelcancer at @PHE_uk #CSDOC2018 conference #UCLHCancerCollaborative #qFITpilot https://t.co/FH49w0EcPI","Twitter for Android",,,,FALSE,FALSE,5,4,"bowelcancer CSDOC2018 UCLHCancerCollaborative qFITpilot",,,,,"http://pbs.twimg.com/media/DgHpLsjWAAEAHD3.jpg","https://t.co/FH49w0EcPI","https://twitter.com/HelgaLaszlo/status/1009344224670691328/photo/1","photo","http://pbs.twimg.com/media/DgHpLsjWAAEAHD3.jpg","https://t.co/FH49w0EcPI","https://twitter.com/HelgaLaszlo/status/1009344224670691328/photo/1",,"x335328702 41822696","UCL_BSH PHE_uk","en",,,,,,,,,,,,,
"x1009343718112006144",2018-06-20 07:54:29,"x323543239","shirleyjones999","@PHE_uk Ah! 'TO PREVENT'... SO PHE admitting must be a cause 4 cancer? And a cause that can be 'prevented'. Yet PHE leave a community/homes surrounded by 800tonnes of asbestos contaminated waste soil spread 3yrs ago, lots of dust, children play on it daily, &amp; PHE say it's OK to use?????","Twitter for Android","x1009328493472239621","x41822696","PHE_uk",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,,,,,,,,,,,
"x1009342745348100096",2018-06-20 07:50:37,"x2338957177","RotherhamLPC","RT @gulroot11: Here’s a good read for pharmacy teams, HLP leads, LPCs, LPNs-latest edition of PHE HLP newsletter https://t.co/LdQ1vdU4Y6 @P…","Twitter for iPhone",,,,FALSE,TRUE,0,18,,,"bit.ly/2yqfjws","https://t.co/LdQ1vdU4Y6","https://bit.ly/2yqfjws",,,,,,,,,"x2737054210","gulroot11","en",,,"x1009082878188310528","Here’s a good read for pharmacy teams, HLP leads, LPCs, LPNs-latest edition of PHE HLP newsletter https://t.co/LdQ1vdU4Y6 @PHE_uk",,,,,,,,,
"x1009342251972136960",2018-06-20 07:48:40,"x323543239","shirleyjones999","RT @PHE_uk: Our Cancer Services, Data and Outcomes Conference starts today in Manchester. The conference will explore how data is being use…","Twitter for Android",,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009328493472239621","Our Cancer Services, Data and Outcomes Conference starts today in Manchester. The conference will explore how data is being used to prevent, diagnose and help treat people with cancer #CSDOC2018",,,,,,,,,
"x1009341645442240512",2018-06-20 07:46:15,"x20064354","drpatrickholmes","RT @kamleshkhunti: Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@P…","Twitter for iPhone",,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,"x2345299433","kamleshkhunti","en",,,"x1009313259227439104","Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@PHE_uk⁩ ⁦@jamieoliver⁩  https://t.co/DHh3yVIta7",,,,,,,,,
"x1009341089801793537",2018-06-20 07:44:03,"x818390003290148864","NMRPerrin","RT @useMYdata: Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improv…","Twitter Web Client",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x758582269795823616 758582269795823616 927482708 848989270706724865","useMYdata useMYdata Cancer52org Patient_Data","en",,,"x1009338813405990913","Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improve patient care - #datasavelives @PHE_uk #CSDOC2018 https://t.co/e2J7mgrd0s",,,,,,,,,
"x1009340749966643201",2018-06-20 07:42:42,"x725352269823234049","nisusveterinary","RT @nisusmedical: “#Exposure to #Antineoplastic Agents Induces #Cytotoxicity in Nurse Lymphocytes: Role of Mitochondrial Damage and Oxidati…","Twitter for Android",,,,FALSE,TRUE,0,3,"Exposure Antineoplastic Cytotoxicity",,,,,,,,,,,,,"x2833822655","nisusmedical","en",,,"x1009339139718868993","“#Exposure to #Antineoplastic Agents Induces #Cytotoxicity in Nurse Lymphocytes: Role of Mitochondrial Damage and Oxidative Stress.” #research #May #2018 #SACT ⁦@SACTsafety4all⁩ ⁦@theRCN⁩ ⁦@PHE_uk⁩ ⁦@_AUPE_⁩ ⁦@CDCgov⁩ @NIOSH  https://t.co/jzKBIvLbC3",,,,,,,,,
"x1009340476707737600",2018-06-20 07:41:36,"x835882347220332545","diabetesetnous","RT @kamleshkhunti: Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@P…","Twitter for iPhone",,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,"x2345299433","kamleshkhunti","en",,,"x1009313259227439104","Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@PHE_uk⁩ ⁦@jamieoliver⁩  https://t.co/DHh3yVIta7",,,,,,,,,
"x1009340005456719872",2018-06-20 07:39:44,"x147324126","LuciadelCarmen6","RT @kamleshkhunti: Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@P…","Twitter for Android",,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,"x2345299433","kamleshkhunti","en",,,"x1009313259227439104","Call for mandatory “traffic light” food labelling due to inconsistent information on popular adult breakfast cereals ⁦@PHE_uk⁩ ⁦@jamieoliver⁩  https://t.co/DHh3yVIta7",,,,,,,,,
"x1009339745179140096",2018-06-20 07:38:42,"x17500885","RachaelBrannan","RT @UCL_BSH: Are you in (or on your way to) #Manchester for @PHE_uk's cancer conference #CSDOC2018?Watch out for #BSHresearch featuring @ch…","TweetDeck",,,,FALSE,TRUE,0,1,"Manchester CSDOC2018 BSHresearch",,,,,,,,,,,,,"x335328702 41822696","UCL_BSH PHE_uk","en",,,"x1009337302999490560","Are you in (or on your way to) #Manchester for @PHE_uk's cancer conference #CSDOC2018?Watch out for #BSHresearch featuring @chrisvonwagner @GLyratzopoulos @mmkoo12 @t_mpham @maryyasemin @RobertSKerrison @drlmcgregor",,,,,,,,,
"x1009339724635492352",2018-06-20 07:38:37,"x217383328","MetrekAlMetrek","RT @PHE_uk: We've published work, worklessness and health infographic slide sets for every county and unitary authority in England ▶️ https…","Twitter for iPhone",,,,FALSE,TRUE,0,45,,,,,,,,,,,,,,"x41822696","PHE_uk","en",,,"x1009142079879024640","We've published work, worklessness and health infographic slide sets for every county and unitary authority in England ▶️ https://t.co/GadN33DXVy  #LocalGov #HealthData https://t.co/ptiTPQAGJg",,,,,,,,,
"x1009339667978883072",2018-06-20 07:38:24,"x17500885","RachaelBrannan","RT @useMYdata: Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improv…","TweetDeck",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x758582269795823616 758582269795823616 927482708 848989270706724865","useMYdata useMYdata Cancer52org Patient_Data","en",,,"x1009338813405990913","Visit @useMYdata &amp; @Cancer52org stand to view @Patient_Data animations - explaining why it's important to use data to improve patient care - #datasavelives @PHE_uk #CSDOC2018 https://t.co/e2J7mgrd0s",,,,,,,,,
